Predict Value,Real Value
425031.4480861936,325195.9428324207
1041258.5053886342,949879.9338885004
1326547.3738021178,1423125.5412697701
1565338.9325492093,1713351.3941515046
1104057.8342172264,1043415.992020972
1147038.5444732993,1139014.1936481425
1142661.4288427297,1085494.8201108652
669910.3059259439,613788.3219895302
1126437.143516169,985462.2454604378
1119390.919220836,1192677.550021043
1264625.5970939277,1293746.8758661628
977091.2559667842,1023862.983752334
1394811.4321990456,1148508.0252525522
901736.1525429705,898281.9024826281
247550.97546824897,420122.99953232025
1169927.3733556713,1277744.7389113493
1521934.3499208388,1524689.063301804
1288155.7230987449,1231452.1888837516
666061.0211809399,533386.7712388085
1161194.680780914,1073857.0687590768
1263143.3185829984,1276494.7645634962
1798991.1302857061,1925615.840805491
1123707.957452706,1057308.2897956015
1700699.0346957291,1748864.714526891
1308692.4068084357,1339096.0772451318
950674.6770757597,886815.9435970848
907355.605691796,901752.6804515448
1363972.3497988123,1360910.728339274
1219501.8258231003,1226586.921412926
1114467.3131871377,1105990.6937738706
1185274.7740496658,1023595.112870682
1360312.8170593693,1360623.694456931
1075079.8815881154,1269811.089152703
1411402.837388711,1342818.6762798564
660415.3715546625,705100.5115554469
757079.7589118495,554253.0540102996
1058721.9433865866,1150093.8888661466
1085827.9394300317,1200539.361167783
1451321.3884729445,1399979.6669529427
1003442.1562273403,913397.0868819003
1270884.8569280067,1090996.1430147758
1126206.785090509,1076995.904067892
1574607.7713662449,1637259.9986677852
852587.9035294263,705444.1167909041
1054999.2709936432,993725.2171881604
644644.5043520564,736817.3769171783
1627262.2553730276,1698820.102281486
1289577.9387301416,1511839.3545906225
1825445.1097319552,1877402.319726946
1109349.6769990816,1227167.407601847
1204795.4739986747,1055772.870780992
1603561.0829346576,1560746.8656891368
1496717.0857695122,1467910.5694426084
1445407.3994923641,1480888.8042321615
815158.0013788701,694472.108113963
1036495.2539129631,1106976.067467471
1734511.3046078975,1571848.2312462528
740632.1708987165,568703.1838335629
1331367.7728913454,1220724.1772550123
1483760.8239357478,1546957.2264619074
959782.4905032302,1031385.4548974172
1555987.5206032835,1515005.384163801
1879437.0045043407,1784260.8487219375
853724.3121902759,679627.5955772136
982261.7149514576,999814.8898140816
1076788.070538318,1113647.870372066
1476030.0343039979,1471828.128839903
1386001.511614119,1229702.9483640655
920809.2904200082,751952.5708591443
797874.934197842,714822.5871702337
1148554.7322785906,1144137.6360216094
1406314.337948284,1411266.4112796998
985408.8624677664,1115935.2774004806
1117876.24937414,1028964.4739347702
1326530.0677636417,1513846.5947077826
1316264.739380735,1336377.8252537115
1243499.811797821,1194440.286317711
1040375.9342969774,873515.9385396001
1425829.887230843,1445804.8316514797
1001232.4385775382,1112194.7521798655
1606457.6870259617,1608889.263379709
1083783.1220020948,1174311.5559111224
1590694.1115118824,1616382.9321180566
1510087.4898768894,1532644.849272389
1632000.8559095121,1601678.2634858731
1242672.4996439065,1137467.585767479
1250786.1893192022,1302347.5735090529
833405.2694199239,843650.8278900945
1160187.1057793156,1138609.172936965
1772997.2885350194,1866035.4149757065
1502431.1220565247,1557914.889778424
1040356.9229654169,1114901.9726230132
1822582.95421341,1943359.7675411068
1047594.4147251886,953840.6976020309
1630194.8443594833,1731564.379493469
1503272.2372794147,1467271.5557894418
1799793.413474091,1774715.4835760146
1450466.3764336768,1425632.5419741997
1285481.2919365612,1365437.489057367
1262462.832528098,1250494.7397056855
1600625.7127415957,1571781.593335204
1511716.226328184,1540997.8864851487
718969.7331815376,732733.2362930495
1472979.7614400384,1409684.4851189125
668413.6494922863,635429.2305190088
1266213.2433463712,1296134.3945546895
666229.0183086783,734827.50801229
1329495.4286067237,1473680.6037391997
996517.5141825906,960904.9953518584
2035167.6618490038,1976170.089433933
486098.36572876025,576356.0318820125
1095892.1204219998,975384.1814220175
1203619.910009993,1007856.2662400422
1373424.1337710803,1347904.3953006924
1025479.5086114727,1185160.8610785818
1356371.4007221365,1533815.8823021615
676285.238328121,578593.5339451779
762683.1008782549,616056.9600419117
1418811.2325714743,1287030.9316908938
919815.0386618486,781482.5832219761
1229140.778661419,1206250.647750387
896792.4632824583,856207.6028363751
1618146.9602037324,1629640.5300674946
1682688.9688794063,1574084.9269837418
1144145.1362187413,1230363.2340835028
1488745.9622819987,1499356.1199718774
1214044.4595560653,1187113.826180701
1299051.9366056265,1434803.061308178
1037827.3147244768,970825.596383976
311606.1468287865,383020.827749009
1605179.9347637712,1573998.9022596634
726115.2682191496,843633.1982439461
1332451.2147996998,1377939.7745081238
1225929.223979703,1029861.6229008453
1405882.0745060684,1408550.416793052
1589891.4431147005,1455556.4656425468
984636.0210228725,995783.1624832104
1662794.8621005525,1675825.7208052117
1270566.6583812165,1432012.8709221852
1093379.8779118767,1149694.034260802
839365.3963201931,647982.6536393018
1224463.953671366,1176420.5593819122
1470955.5546418065,1545154.8126419624
1294098.2643218818,1364738.2962113786
1082888.0603241792,1108894.0032261622
1394132.926999395,1418723.656984229
796561.9594113821,964596.749839928
1145886.2519634203,1040607.3120545676
1123867.946601241,1110827.8221612975
1771803.787389316,1621035.9027174718
1342742.7368563053,1126821.108811283
1596751.9190609553,1490539.058109795
962696.9697360072,822431.7302651771
1053767.569760419,1009606.2836331872
1632754.408824318,1303542.2825080787
1801195.2609219851,1864670.0740690704
963755.9918843156,936553.7042681209
1721469.9917971536,1570154.4141839857
1644973.9686517697,1644242.0241495387
1640155.677913453,1475734.2174397274
1227157.7695568935,1268125.8377629935
1248463.064448648,1246830.1884286287
1427453.8205408272,1442674.1845522542
1231187.1477844226,1347210.0922549702
1285920.6128243648,1213382.2226364696
1196703.1009083765,1265760.2002425168
901786.8008943938,977024.1101963428
1214464.899583228,1244789.0220019894
1123873.1024949648,1139360.434008341
729753.5111040267,718887.2315009277
1189819.9155217994,1011140.7992689414
1186682.7007110657,1267433.9085794506
1437044.6568658524,1358213.9061280591
1349858.6439191983,1414286.7224241218
1498223.8685365815,1513223.534863405
1306110.215768214,1373528.5581959272
1237726.5545256347,1176021.3754618713
872020.3560476213,1029855.7140241184
1788341.0636122017,1661435.4795672083
1424974.2437003518,1419536.2589499224
1513389.6542600559,1484688.2340335343
1605668.0863923929,1641739.5180614428
1520052.4918928333,1617114.9439703785
1143885.9057490814,1038153.9487324572
1438425.0469939143,1431406.5129682212
571035.6146228231,665266.9765732376
870303.20783055,961495.0964457645
1298656.3468840274,1475349.5520184026
1331824.1252574502,1325354.5082302198
1331392.779102634,1354609.2458295806
1493687.5427940793,1459525.375848546
942856.9645734486,936368.9634048607
1047771.9863186823,920498.9373832784
1084621.969377436,1036685.2408148928
1507029.336940792,1581817.4067967194
1010331.3927370894,1158171.72512284
650738.6313152189,661043.3565144942
1111985.6207444337,1046627.0521855619
1502658.688424344,1558572.2432714645
1289750.0089768306,1236633.0865635795
980872.9063668454,985117.6289110236
889125.3354664071,1034760.0399469784
1499281.4985415668,1657667.3321639488
921324.6361214144,843536.172006656
1367589.1314213304,1434015.0326303542
1565936.4476350623,1596342.908747797
1419262.7356599732,1416238.5774504088
1195600.4024562077,1006580.4796598312
1223464.109909154,1233965.837378124
1127938.7112396169,1243239.0034040422
1139636.5627451865,1321037.4136147692
1675076.0785605952,1735992.339282555
1300595.4320073097,1440738.4688912423
703849.0250607221,724993.8892416583
1750982.5061599533,1794214.424742461
1073271.1946784053,930011.5708874031
1451910.7959723526,1513427.551164361
1519832.0041882943,1725429.748740655
1393727.4537213477,1517316.573657094
1426757.5631063548,1626893.547224179
1497033.7295230022,1601482.7668590024
1483434.5097904308,1441576.84676066
1466001.5780529815,1580557.01024894
1040691.5035461182,1088548.8265538793
879130.3816391033,879511.1964474785
1209089.281786894,1252416.6912618277
1060901.1616061039,1006227.5349955284
1642699.7069327836,1558547.577837524
1371273.4852512148,1462989.4908213743
1451269.3260325987,1340066.913084396
997851.7928664903,923444.1447612592
1555853.665480716,1554986.6948772129
1553031.3723061387,1428399.00213912
1235079.9717465572,1296240.1123716342
980377.6580517369,926482.467655185
769921.9248696555,708045.5749205473
943342.0851363974,715460.4683462611
1331315.667865181,1463442.908287028
1049586.0988329113,962081.4199995697
1327747.9623196044,1402146.87334661
1162390.5272680207,1238938.2905319994
1183617.9096840452,1155752.7447402594
585395.137246265,718874.679765292
1679019.26354746,1714055.836800116
883745.9292718457,785460.697666195
1561977.9668050269,1390870.0954755268
1054272.1238331597,1020268.8545436626
932613.6621697077,909781.4667682184
764633.312814243,762167.2533312994
1231480.573767357,1208843.2767307777
1076340.177150175,910099.6440482036
955752.7231637753,1134246.50252595
1339461.4817432358,1340343.8565188397
1332419.0300318282,1147442.9517715028
1083445.2696296866,1020095.9135555072
1513659.2445492188,1536899.0833184824
1215063.2841592089,1167119.1088366588
1251088.2684292116,1305101.7743422429
557058.6785465651,430088.2507146244
1365237.4110063862,1249223.8310440492
1366467.9953364148,1390200.2242984471
1451443.524467526,1434323.8251566691
1195910.040737485,1233484.4765780976
891792.969314596,802846.1222953709
1817671.0485626599,1640990.378462931
672908.2784633182,738760.7474313263
1021026.3579130356,1061222.5368688365
1350105.9152326984,1302029.0126435356
1268280.0214784793,1440106.863891462
520513.40500950144,569876.7748806281
777631.1327856113,769851.8034373517
1444258.6528904217,1526915.349013124
1192702.7816663978,1130677.4658439818
1354275.3928969353,1357710.964922556
989472.368373237,912422.1464209496
1360279.920496653,1496729.5357664232
800685.5688313489,714706.4288537387
1170957.7318023415,1046030.1142282496
930750.4761054268,890481.7298329042
998405.2018534065,743999.8191601974
1495814.842602545,1505890.9148469497
1073698.5943096438,1186662.5142254874
2139303.6370131304,2237778.0257039685
1279324.9423070832,1286400.915009066
1697763.179243405,1599851.89450841
1131898.1003038138,1025417.8875194944
1256575.6180893984,1180989.3240263455
1491922.3881659228,1618994.2764446654
1394906.212509362,1361872.2910159142
915158.7341853505,971200.2426272384
1680546.628548276,1593331.7087101643
1151916.2268841933,1243748.1191462476
1045976.3249872284,980141.2191076672
1171825.0552446141,1138748.9643436885
886349.7598721877,762208.9847574958
1846324.228031682,1817829.529675759
1226206.1515834567,1092701.392243675
251299.3320317927,294170.746352692
2053659.731681238,2185480.090688329
1236515.0933344385,1210400.1269547315
1504403.865463502,1511526.92112864
992746.5456454498,897013.1810283553
1227783.9034046663,1182887.997321352
1691504.781572826,1710570.1698086995
1111732.795060083,1120894.8041941738
1118927.3088738855,1099959.6390124753
1590751.9379732616,1491145.2404770595
983479.7209010356,1252419.1963991649
1380758.0126462593,1334377.3074135566
1708243.6140891374,1810782.4134547503
1713160.8671698591,1709667.1888454657
2031817.4489645648,2019424.2222642573
1583267.5323315607,1556987.7244597748
1478292.2411187778,1385749.141348653
1065618.4995383208,1150438.9494932448
1077920.1680005433,1172514.722473985
815805.5002804521,743393.3473414255
1347645.584990134,1252733.0965516055
803514.3461694046,757943.2228205727
773415.3488530517,671960.6448930053
1384147.6299147976,1354417.5627576166
1023309.1476885258,1100380.2606381516
833398.7183720293,895441.022143891
1825521.1157184541,1879416.222452312
1475597.380880979,1526013.3295975295
575118.7618624434,585531.238099097
1145505.1635028457,1123991.977280772
1383930.78952757,1314359.4543807413
935290.9028506783,775957.6720709319
1225264.49950995,1205212.2919847155
1138260.546415338,1120349.773128633
813661.7117003923,889113.2388612495
700097.2826730205,796910.7111819305
1347316.278017972,1153433.0812821975
1561120.1373480696,1588196.2329024884
1786996.5808411362,1879797.719739336
1496074.9241757926,1349743.1463910898
999812.4707097656,988175.0073923124
1454150.803548846,1363319.846419603
1165003.957535933,1063344.634927028
676206.2758121262,744132.7041655211
1569248.783447316,1603075.2366169535
1418557.9749924256,1547888.6330481977
1642984.621676608,1715435.991116058
741735.8448517175,804170.2015536873
1192754.6141878802,1220276.5513435022
1216976.0975048067,1315666.8739232165
1016260.0232137763,1023965.4034107302
1246414.6388461716,1285202.33657612
1821385.6134622865,1791307.2410970302
837500.2003422091,866689.0911811923
702347.1477161939,832536.8853673466
1075719.8214793464,1061785.5833805124
1884962.8147462308,1735416.9213924294
1375980.3527533275,1268600.3609331837
660681.4535895663,450307.0173807282
1502892.287846669,1606602.683527952
836795.3651819836,815190.6525811658
1286067.1675940512,1131698.2141953632
718497.9330048136,724121.6733840894
1031413.0407215158,1032663.0030779238
856070.8862188524,704698.3620787681
696156.2543501315,660364.9813358303
1184752.2245825238,1187609.1222876178
873305.2562575582,856383.5013562267
1168019.5584863615,1081150.1254838074
1192881.738008835,1114128.470041262
954706.4363726188,839745.6833340527
1166446.3604809898,1179983.4416351905
633517.9855822481,644142.4756618709
887178.5750350078,839453.2926376425
1544604.8226889798,1501497.532370449
900934.9326285379,856931.5284353219
1526601.5834013396,1443228.288242824
1854481.2284819297,1804243.860448444
946073.9410829701,1012768.7562290148
1285907.3041862473,1399466.897763413
1454812.1656912006,1479603.7556980178
849006.1016845212,884891.4955195289
620889.0303411067,627650.4025709751
945563.1738569506,1147908.5287110873
1278164.4457408348,1323300.7199028442
1230974.7561148452,1235750.6017170658
1167625.2173921985,1144711.1773279298
898706.6862733372,1000087.1206321408
1058045.0125179258,1008712.5750731864
1769958.1578648346,1795428.7743897976
1591516.0327959235,1501917.3180956463
1527209.0901748529,1410331.8251379866
966042.8132680628,1020098.0413818643
1853536.6574061906,1869113.6110749368
1014937.3007553912,1122320.9326301892
792798.9757328928,904789.612244018
1521435.0779288209,1529830.3684547064
1380479.4474716408,1131154.5183654232
1194639.4453969141,1249669.6282565668
1533373.036187755,1626659.9596528395
1579019.3507790256,1684554.7154528482
1912254.770341702,1906024.636485015
1410094.997998931,1252663.6213763223
1025423.550618031,1094879.7734913756
1213659.6086862213,1282258.0932930836
1437101.2126380906,1598736.4001647802
482029.85758194013,593766.1847676778
986591.586144367,1123209.854692964
2274689.6647607563,2330289.700683439
1178684.9015783293,1232156.01224821
1636375.5739897727,1599615.7445530584
1583743.548848902,1686562.1685733923
1427973.1373924566,1303091.9098629449
1592491.7719156777,1501482.2199412622
729939.1348302275,615568.113378455
544089.0483991406,378466.42018393887
1577850.301987191,1643338.9927174544
1112916.0722581486,1177289.88620479
1007454.7190667453,1042243.7312719524
1031147.1673207798,1086072.0710614217
1359455.5315758137,1273067.036027562
992991.5173737308,1048135.7541761532
783520.6988751591,803270.1278367853
1293370.456216034,1276259.0183221009
1350064.543472802,1445731.6259433646
1010915.4073237549,947355.9700864507
1331670.0387178317,1354973.5534951244
1381268.687003136,1247002.1642628403
505099.4025048498,552279.2140466532
645555.6944178549,518831.47063277656
1595326.5558785507,1605398.5719999787
802130.4910079597,957117.647167354
1321328.8658497971,1447250.9990249784
1678345.7983802187,1566471.008325363
1200914.76602968,1257780.0670395987
1135188.0326875716,1223432.8397755532
1530175.1261476744,1549031.093041703
1651919.4751394154,1537335.8971195896
1766874.6506861548,1883469.2435416763
466561.4692132448,211017.97049475572
665651.8436251166,718650.643819188
1656135.9717451653,1713161.6991637428
1330158.2367440632,1325503.4540826778
1019132.0652110209,1040781.7953593384
1425920.7175010834,1450769.8409873636
1443981.7531760475,1355545.587900736
861631.1975908038,893215.2366394276
853783.9777690405,834185.5784090377
1586092.8688214454,1481946.194076499
1487970.9881078901,1381117.7013514298
1473258.2275371824,1391159.433681266
1409469.3710937323,1473278.4414731169
1130643.151273044,1077813.592994645
864658.8284553044,959243.6084487292
1383555.2052710524,1332042.9116713523
1904431.5835133637,1696717.1072993656
1456176.1191616757,1512542.441077839
1324911.3276933825,1335904.5009155408
789050.592105664,673225.1118895164
1336298.2891727572,1233220.009477811
709529.6772236436,606191.8669228128
1636931.972112297,1660770.001712214
911287.7279224439,988746.4205867316
2087733.8088761931,2096977.7901859211
618248.840365561,752357.282396469
968489.2325135218,1016871.4149142243
1312000.8674258606,1340705.1192224375
1331252.078509475,1359978.159938887
974102.0004176114,1040652.8389956212
1034645.7873637322,939139.0293389644
572682.7209294491,723089.9525266482
853027.3679661973,962501.9015215624
971753.6163852864,1239940.0421668063
1646846.9108309175,1517597.5270904675
1342703.7907045442,1392207.647768422
906578.765067825,801194.619821129
1378032.0684714457,1419345.6073025845
1908460.625908384,2021310.7918598845
1660500.3584029928,1838984.4397883944
1366063.8595500693,1396241.1981041243
961522.5661061531,1007596.0425748297
1297010.5698256097,1372806.6163663396
1207587.2776147116,978312.7484191256
1546514.1438742592,1455554.8290921585
1188825.8299072422,1356146.2608426227
1330163.400593483,1448573.8446779854
2090680.16769915,1970419.0541530403
1389020.7071746232,1441956.2019363926
1046446.2092392184,1120851.5194199637
1052033.0101911821,962183.8029974956
936672.6067958,885204.9786583288
978567.3463118891,1080464.8516835258
1236442.1529288178,1235747.5115915618
1130270.5828469177,1317160.4026229356
735326.5864751348,921321.0150468873
724791.9990950448,619087.6936175337
1658021.805129061,1511537.745290877
733646.263206989,764799.8830136815
1513571.5352490311,1454126.550991805
1266426.190738142,1347225.944669636
1002491.6133598894,1064939.5225198085
378937.344843507,395523.24608349975
1068301.6840853987,1208664.8633815448
1008219.9109054749,873509.1895266719
1044739.0126514544,1193519.5083805996
820829.7671662123,874497.2654803138
650363.3229826078,685355.4168064342
829750.0448273302,803919.8064717615
772618.4312419735,744291.0273210738
1346488.4261958362,1245053.4325274914
1147597.437338964,1160397.8217300237
1394184.6748926167,1481940.7615078837
1407979.6118044676,1375497.9729216117
1736062.298827306,1813857.826361287
1200529.787371756,1093873.2913736606
1027755.7308575532,1131533.5554094613
1187231.0910179825,1126778.414305291
1711742.5917901373,1930344.4489087528
1285594.1868995833,1232974.1420829988
827654.3049892344,861657.3994253613
1283332.515303949,1366405.9719604012
983914.897635937,697656.5924360289
1412948.4284265358,1367130.348227142
1008642.1056131965,921396.9752541516
1284993.2340528413,1235475.550019035
1995052.0305301375,2059301.3434198145
1324108.9336361259,1276471.5809718042
863278.4112480275,936864.687834366
1683118.3047780534,1838092.1024988638
1420547.557307237,1604207.684276618
1211790.1182236879,1187090.9480935708
1108069.4604110762,893919.0388163759
1124721.410118825,1074456.402490409
973533.4210107675,963531.915230982
630862.2827715338,590199.1722354505
1614257.8897918812,1542488.6947641938
1292451.5685826447,1259190.7062030674
1899227.0340339544,1845325.3567773984
899966.0122269422,1038330.0389589404
1407051.2586157324,1253434.3975152122
1387496.206205776,1343162.636622145
1198937.497199846,1036704.6914584936
1026646.5153973746,895845.5654869694
1650902.7443363587,1766248.403252482
673017.7963903073,646248.1833677717
1734866.567669868,1737759.0500294531
1213774.357165323,1193106.940198023
1768503.558178661,1723397.0892835609
1159913.1935154535,1232872.356171418
709893.480886985,790802.8010348069
1188923.5379648022,1262104.9263349092
1109496.8046675876,1169265.146218866
1452706.5785118095,1385776.5072172538
1213451.6093404256,1095597.9438335
1767940.4412485799,1727211.0894733826
1316172.133634008,1379456.0307108704
978423.8564651285,916140.2212497432
1302862.1311996304,1409943.302994841
1332677.1991313002,1518169.4438087677
909891.0541869372,846095.9673147105
1318030.1131124236,1210046.7408283
718915.2755369131,742705.2666649321
1097586.4240507362,1002974.2146829072
833159.6641514465,853750.6529487937
341811.78981985734,304239.28237102233
525173.8939106143,313651.5032332925
1324896.6742104758,1372878.534393792
1424958.2081778997,1393897.3902198137
1026809.91561288,956435.2633348468
1251296.3002416461,1538401.8172936328
1004757.2560313712,1209797.5798096356
1166978.8823064105,1241699.117121414
1352358.0573033437,1474379.4400821466
1315082.287421752,1315828.8598351076
1186709.452360085,1118595.1189391278
1211153.965459094,1245400.955310805
1904584.6963946177,1705546.4122133001
1646610.4687374264,1585521.9891128575
1060069.7532166548,911247.817023832
1229320.2307783293,1243838.6342287173
1434723.3142819735,1357366.5283162282
1544661.0425911671,1461511.881271546
1254741.30768599,1281741.1633804708
853895.3069596877,748322.708245135
1018781.270604673,992053.0502238965
1257160.63894528,1410362.6130922115
1267478.9404571622,1107159.7806059057
1048549.8274435006,942093.9244773956
1302233.7892648412,1212899.2186562717
664259.3221352852,631712.7237814899
1374391.944310514,1426402.8066054268
1286016.3763784794,1364194.9398179324
1687390.5757482545,1825071.452252544
1810469.0615079724,1675557.2712307854
1279953.0599523915,1446983.542276461
839500.6984568513,675919.6815570832
1079424.7800496912,912585.6211692464
916778.264850754,868694.0736998019
1129556.9025801513,1107077.912966575
1262050.9646565844,1353182.4938991645
952126.6450554435,885611.5782624668
1148596.6381248152,977980.9211108278
1407362.4319154802,1381085.72928298
1329695.4149875313,1391303.7868712496
1735257.5349855858,1727982.9870259946
1587878.7017169935,1480227.5472434363
1132112.644238397,1237360.7184158338
1297872.9030004647,1389287.4738699936
1428838.4179741745,1425114.7177661485
1059765.2017926213,1014548.2326294322
1427146.3327711802,1493623.415869106
1391249.6353210313,1412144.508444236
985049.1910767088,1043968.3994445396
1311486.0214068717,1185616.3400142193
1635385.903842064,1597776.7705061822
1837229.088254138,1812209.1366168251
1379313.5518379016,1540418.2221625454
1591997.074781246,1479758.3175267638
683928.6373217648,603714.7885821962
1734225.6161302559,1940225.907504852
1463746.7959249394,1367619.9234428834
1073562.3262118648,1210161.0704941228
1151410.8486255934,1124800.0122577448
1386182.7511675586,1394970.5985855695
1326879.638266613,1401767.9042517587
1770564.2088954453,1650342.1306428087
421152.20011123957,440585.02939080505
784152.1897701058,781213.0669276181
937455.9447548925,1043281.2900746964
1196850.9751046794,959416.4366620412
1222860.645364552,1216888.0202770547
1042689.9070139106,955445.853671163
1074896.3454707798,1028275.1039295372
1235482.682985999,1431507.6234279652
722064.7217428078,779106.0224899127
924200.0400944985,808373.7030161206
1401731.3549749167,1454834.9824772591
1134751.2933347519,1115394.393195597
1275732.157195907,1210573.8552657485
1048255.4427040416,891661.6959126607
659986.8630420138,412269.2033995611
1650317.0076738673,1730662.392933443
910670.6849286895,846055.7174491595
997607.4012653751,948788.2757094484
1449528.9076423522,1440961.856944883
721577.8321426152,769113.8331681177
1175705.9905185753,1288069.226448916
837588.8477321593,809121.1058431822
438432.00380187476,513215.9882314093
1532700.1519474292,1537475.7898288334
738861.2500057829,852590.3528209794
1460240.0850393018,1500939.8265608612
1005847.3470702955,988014.7560643204
1783889.1046681104,1800685.9224889183
1173283.6543451808,1094027.185790039
1032926.5450443563,1022709.6955066584
1110837.9767485543,981232.6123712712
1273868.4524468253,1244563.274691745
1308079.504807637,1146480.2135349663
1751097.6997252025,1761960.5686365997
1396319.5261285368,1352756.7526296005
990853.5346534014,1014450.6537930904
1769303.0738343978,1625703.074745697
887047.4334590452,1005089.893975332
979430.2663347117,977135.885657804
823326.5745577778,765505.3475276389
1592758.3356953722,1641226.5842989285
1053884.6592725862,985283.8815578348
909728.9199465903,890887.6807315941
631616.7462677653,586381.5473253077
1062955.7499791642,1060193.785884608
1207304.3544033817,1184462.319944161
