Predict Value,Real Value
1572783.0656899808,1535844.8961570102
1705384.3864599282,1810782.4134547503
1603349.9700321993,1496776.8301323482
1527642.1286060198,1549031.093041703
1465854.4393747777,1337472.085151686
920210.099420392,867044.9596419199
768774.7773521665,945551.14893088
1103793.917755123,1056225.6856011886
1427509.112347546,1393746.760467427
909824.8558130772,880132.8440062631
1327676.204772192,1376714.674198855
1462416.7941084725,1706291.9905593214
524051.32560684736,414165.22036082624
1499865.7617732729,1365036.083757255
1193636.139146934,1175868.9992109209
1819819.0251314542,1813555.3299392925
1719034.554033763,1518787.7610306498
887234.9749626552,882666.5815081694
1553809.510145597,1413579.8167508715
1134158.450931822,1115394.393195597
1826417.0168524191,1724733.0248174788
1033815.2041775867,1251430.920318619
1816944.8579022707,1640990.378462931
1243778.4372946566,1133126.4838613546
766948.5675591553,857762.316993493
1650579.3778202091,1672445.347971653
1605390.7830915058,1577849.5238022262
980951.9356773595,916140.2212497432
1394001.188183525,1555497.5463886634
1615835.9662044945,1629640.5300674946
544529.1269716898,592397.7261389504
1126150.9986111042,1075723.5099143835
1050033.2670624042,1146532.4547405615
1362166.355931907,1487997.8786633243
1065619.4113277236,1009142.3379740332
1251515.1871769282,1140126.1869431834
1419542.5229078864,1305972.219978079
1131302.8728482588,1285312.24421709
1519399.700584127,1365151.3942278111
1027170.6304734776,1131533.5554094613
1631875.088175415,1597776.7705061822
966905.5485112084,1005946.7673244304
1350063.7827526673,1275208.5770321412
1007133.0463166607,1186688.505938349
1266932.7871216307,1296134.3945546895
1436930.5998508234,1376969.9288002914
643643.5007637658,518831.47063277656
1234320.322621065,1165253.0327180624
683517.5902426719,482689.70337566646
1073800.2534802533,1162469.8869158158
1086001.7174526453,1164968.8766317505
1258385.6397972957,1259733.6438110752
1073147.6661182684,924346.1648024168
1423761.6864500162,1417870.982736731
1776232.033315376,1789334.8514812705
1168259.7417950353,1179983.4416351905
1040179.7916475197,1181630.6251696383
612390.162351946,568977.0727690812
1212417.0963468207,1356539.5070872393
1500254.0974013584,1459834.789435762
780589.0017149848,803270.1278367853
1392918.3356773818,1213351.6322268366
1544891.6733431194,1483041.3350121407
1049551.1189057622,1006687.3871388726
1364899.5202449874,1308983.632164077
1433452.2301366073,1443816.9708963863
593822.99978126,742016.0551722904
2084424.6352402288,2120888.345209633
1293186.3721011125,1354874.8372024396
1355157.6065294575,1367142.71669501
1162019.462128025,1213852.4729847636
1141117.5381735375,1110598.7546988558
1378687.7021188634,1327975.2487410752
1235222.205298837,1071279.210244544
1344142.2808548156,1361828.8480482409
1144493.6662697291,1040607.3120545676
1229855.0234394108,1115627.780349525
740855.0841702168,777733.6134218425
1051499.1724276163,1041896.8510574888
1902742.919833203,1988563.9932623701
989434.3042951396,1101826.3145402991
2208201.896837185,2142896.5564072616
1983862.4370318877,2016910.7397073263
1826402.9967126905,1938713.9850756093
1555038.4514610346,1444572.9714972137
1095289.1760449042,975384.1814220175
1300827.978817947,1300479.133270034
1048696.0598684708,920498.9373832784
1105176.853823849,1020842.5313524116
1509701.6574338009,1578319.8904850131
1061237.6735468372,1034366.7777318212
1650124.734287329,1473071.9543045457
1254086.6440475273,1249092.9279203585
1117349.2072363573,1024738.2849269824
1002749.4006670682,913397.0868819003
1306711.9049518264,1499153.0808398786
852656.0370233026,679627.5955772136
1565879.9939423352,1645530.0559431878
1233729.166584617,1033475.6994679804
1468432.0831957331,1545154.8126419624
1406311.4223237424,1366000.5700998604
1299806.8102927255,1261681.960817626
1399727.6797921872,1236874.809187995
786210.0790580539,745996.3305840503
1239503.8305443379,1168887.4593327818
1801480.427605328,1796531.9032657258
876980.0788789988,1083745.371808771
1067199.9861304504,1077754.2259621231
757372.9008431522,666745.6714312444
1287645.7107271054,1249173.6911755214
1963377.3161038603,1896650.32333935
1020778.0929601516,1116902.3448930443
1619448.0770957547,1501303.964140751
1276612.9533470047,1380353.887598126
1052864.557476271,1127873.5774725412
1175085.4953877842,1190442.1227402529
1580958.2341559327,1507331.2882072204
1418628.5247134615,1400496.6554586324
1111227.3918276576,1064509.5226208074
1752728.9944506036,1809154.2893631735
1234233.478378543,1253609.7640408725
1106607.2901829183,1023162.9529066276
1096884.0064872196,1162735.2719242666
1328326.3852715737,1363669.0689153152
1061100.8595106658,1173474.3788373224
721483.8339258148,779106.0224899127
1724060.1605522975,1750908.224237398
706555.7890755911,676377.6614159645
1361889.503775695,1275676.9813869123
971609.5062973212,1125230.4502937691
1399519.848668505,1442632.5412265589
1279519.9683124297,1366405.9719604012
2292029.852473336,2318285.703336616
985723.2371497022,1070240.01962079
990748.6377347423,1014450.6537930904
1044042.6336053764,1091143.398762329
1209915.080790579,1138036.5950419137
1375777.7173731667,1517868.594946868
1124340.6870051925,906011.3853235616
221096.13861240042,152071.87474956046
1567942.001945421,1797105.1029608748
1094243.3499165936,1092130.9813980083
1491849.229254441,1457672.9056885603
1301414.3743053,1270905.0203813943
1669344.0235911591,1485418.1022610776
918706.7589832755,781482.5832219761
872723.2713982243,717825.3596950844
1144962.6123159712,936148.5119028986
1078099.8576443717,1113647.870372066
1429577.3578047482,1470476.9871032657
1039986.329451167,1218635.851406522
1426750.613893033,1425114.7177661485
864022.7965157216,780608.9935174572
856802.0676823085,1013443.43789406
757130.0142627362,908616.4826240856
1393897.7248641432,1279117.9650857162
1335952.6597029185,1370178.474136888
644260.2254851261,730043.6450595967
1244334.992994723,1285202.33657612
843368.3865205373,861013.9460775609
1486221.358269129,1381117.7013514298
702137.7082485333,923508.1256504912
575760.8455760074,560598.5384309639
1447891.6411521533,1371670.3893379818
1661338.0347875345,1795630.9127150136
1096123.3500716025,1002974.2146829072
1438495.2653552836,1312093.3611953666
756644.6310724874,825178.3506050247
1099070.6805433985,1084063.6419882777
1375568.9712590084,1268600.3609331837
1115453.8896461616,1088634.962087134
1377139.909659618,1450122.7150156007
776891.4541955888,961727.46838822
1489750.4797331262,1597330.4114850054
840101.9468495221,754960.5528405047
1141365.002975257,1205568.3665622354
501001.1531150487,668255.4804327786
1234821.5490924143,1398760.046508387
1159034.6366461471,1277380.5286085252
1822489.7554635354,1616937.0186876818
1871197.8079295284,1881075.4379420877
1710479.6963502753,1930344.4489087528
1054832.0185176493,885920.5532493639
1293349.8405499333,1266209.7532091062
1112488.0524738112,996996.3553855658
1563447.9916524251,1446978.8599043884
717658.02125514,476971.4559427722
620222.9756155118,693566.7572719983
1677463.1916797443,1770372.1753440455
1076129.493306592,1081497.277414754
1608840.106855782,1626592.991061007
1765634.7861530632,1727211.0894733826
1478687.3610479173,1439875.6398384804
1159281.6764460967,1134397.7577153658
1110067.7770150693,1115549.268055736
1615509.2767691908,1501048.2038845343
1579463.5340290319,1533017.3071416777
853310.7675868801,1020336.8832747572
1788072.7597150174,1661435.4795672083
697944.3611667871,575694.1732158384
783139.6389668201,789632.6932079874
1256000.7397252328,1305185.544822347
782641.3127549031,685775.5980289889
731470.0745410844,718887.2315009277
1073631.4748153433,1079408.5949822334
1233410.491816364,1255736.408587625
992758.970458863,1154883.2876026726
1362327.594460383,1505628.4534982918
1038681.8447164425,1236308.2799445027
1884682.628118517,2024121.4614732373
1055981.6716826821,1004430.3243619604
885862.2216461232,762208.9847574958
903228.6790458558,1267986.687523998
793028.4714649647,816058.2238053272
1710406.853133175,1591383.7352199994
967223.7781287401,867082.8427607968
993186.8624016235,1004471.6608776528
1464359.1208474897,1381830.779029103
1528033.2408426735,1643086.2778970115
1258560.275233566,1410362.6130922115
1676499.0027565528,1694139.1266355356
1267617.1254993065,1247289.4901993414
820256.2907595723,910211.0189369676
1355235.1374030455,1345004.119756513
1475263.1483547892,1572990.3735681805
1113298.7409698404,1011477.61428122
1027066.6437698562,1246015.2968581112
824526.2180840458,894203.5715459331
1055842.95358265,1077059.155960404
1273852.180417907,1218011.060787834
1486173.2390927642,1502451.1137147064
1648805.9525722219,1739893.5550495968
1160403.5307473799,1280548.0885839586
491884.09068641526,539483.3966111792
1210239.4697841688,1235144.0963772624
1682948.5840282177,1574084.9269837418
1029447.3952140025,1016526.5937435456
670010.358374999,639471.7361335898
460976.24694683234,676738.7155452124
1214410.6177967538,1184893.5601850909
1126447.777027284,985462.2454604378
1435885.296625106,1431406.5129682212
569984.9311822678,665266.9765732376
1158570.4433841247,1166602.407817117
1215289.382804981,1227568.9580227917
1247763.930172965,1140579.6178930926
1083676.0599376217,1048969.4932738757
1308456.0967348465,1293461.7978863874
1526694.5947731598,1662585.9381789912
1977401.9982358555,2084883.7904024213
840027.6407972828,968411.6243946048
507966.46975275315,426100.48054863355
1138197.1389621745,1158677.2019706806
1362631.896652161,1220133.3583303108
1329755.998763485,1414294.897975369
1040656.750793997,949879.9338885004
1275743.8851344949,1381482.6850124074
1283391.6258931924,1364194.9398179324
1261462.5496885777,1235226.477832707
1277533.2101864286,1271396.5180059748
2332901.197179285,2370231.3201015536
1672777.8860914335,1708127.5780654566
1516418.169831635,1640359.139229545
1010489.3824397189,923246.8620740192
1030989.9967244894,1022709.6955066584
1120640.7167161852,1289082.3630250026
1558442.602021654,1475700.7096609343
1406768.0144052615,1431517.3576797748
1395992.7161309102,1405399.8550982492
1005550.1595094012,758570.797192593
1437031.3339512274,1394637.6499772295
1196793.3809310892,1184614.087024015
1996861.4648785423,1969256.9330158925
1126360.945022368,1029439.2338632895
1297834.2296609133,1475349.5520184026
2020028.2836399672,2007556.2860539176
847066.279561065,795082.8101752147
1626135.6773566823,1592210.175923131
1096229.6248060416,1082825.6379373989
1753044.0780969125,1912825.285217769
1490246.903183405,1618994.2764446654
572600.6610118094,509499.588996669
1480672.245054446,1546957.2264619074
1159627.6919046452,965136.3385167392
1329623.0495581836,1473680.6037391997
1526401.0375530734,1566253.096466375
651522.7597257528,685355.4168064342
995816.6317657845,951243.854076582
958793.8974341684,999970.6794284901
1441559.8621066741,1355545.587900736
1137678.9232999086,1217061.2536475826
682251.9051727813,547918.3263781852
1576228.3506427428,1637259.9986677852
1022333.9782233544,944491.0395552134
1350015.3662816216,1412626.5187417814
1339930.1257599297,1288426.6939028532
1143092.8437450046,1427842.5062336754
920086.7530925721,808373.7030161206
1339630.5403167082,1466605.7737989682
726180.3315756994,576387.1752221297
1119273.6436963999,1152798.578967208
1907643.4539232906,1898668.843714463
1096746.7968041075,972079.5875536922
502353.35951295187,390948.44999415445
1522376.076127483,1629345.786532865
1342670.2944077412,1286572.9785179654
1350900.139520624,1476392.5507553308
1140501.0581096718,1085494.8201108652
1459617.4348259824,1541746.2905590518
1454374.474372247,1363319.846419603
1795202.1265673428,1891949.3478333612
1269724.6861008077,1228517.2072076176
1529743.6041092018,1492965.7334657512
1455400.4577477225,1504026.2696593627
1302796.0379535148,1311654.2628987662
1695521.8500809507,1748864.714526891
1573709.998578244,1643338.9927174544
1339413.8967288632,1440246.3298730918
1637826.6489939534,1475734.2174397274
1715205.1525065745,1535152.0737169122
1494428.073886843,1425366.413433149
1185807.5149479045,1267433.9085794506
1981462.0177409966,2031338.3469761028
1625586.6143066096,1731564.379493469
1778218.8450645655,1746086.9889286093
794285.4613156753,871325.261278003
1646535.4151309861,1496724.3806064818
1544018.360152808,1522099.830788929
1509733.4696616167,1659100.1242863662
1618444.3622262247,1706689.9397544104
766287.3177064209,729990.0243899535
1197875.463174445,1151281.847495203
1208454.3938656456,1270999.9393805678
1740708.4627638166,1696977.6628325956
1477825.9609962143,1434240.3558561043
826400.1898351632,742858.6356339195
995808.5719059954,743999.8191601974
1494975.0284150396,1505890.9148469497
1032961.1466322492,998702.0371241436
1224727.7410808431,1206250.647750387
994772.3492885085,1059262.0393685936
1391219.0244257827,1517316.573657094
1750055.3541717092,1727453.1546019888
1258405.9944456953,1214262.6992737171
1198618.2706878309,1037780.4795439028
853464.1621523506,829868.2304469758
1430504.606896185,1493623.415869106
773508.0155794548,786257.7826468865
759959.9911454021,779962.1010215052
1426877.7455290335,1427890.046491724
1167679.6323041946,1063491.81022042
917539.8091232516,971200.2426272384
1144160.3725126775,1198678.9842989913
1012185.5353593652,1134142.915960404
1029377.1878191038,1057799.2416354215
992822.4383034938,1044999.3428528216
799217.3350224575,963934.0130108644
1478592.6268135775,1559678.6133662397
1842830.3194107276,1817829.529675759
1197359.1563732522,1265760.2002425168
1449464.4344427884,1513427.551164361
1043295.8439136719,860804.4460473286
1068818.211772712,1191261.8686796485
1500084.8547850917,1626941.7878663803
1868791.967647755,1749820.0141306592
1412087.5031138055,1473278.4414731169
1098244.8300621698,1279803.950080495
1504282.7758709574,1457755.979317714
710083.2804826192,635419.3652163026
1183730.7584352933,1247557.6951939955
1490994.9626841482,1567745.8067451175
1774368.348641733,1570583.3403398057
1275658.7920527603,1283764.7877560898
1665824.4810032134,1621742.7482687838
876853.8410982541,976481.7168382952
1587585.5024046756,1656401.8371527651
1599759.5059233052,1567859.0727812082
1784689.5752924078,1846350.0200436213
1098943.2287387552,1139072.7722894007
1032760.4530669294,1032663.0030779238
2051121.6387664804,2009937.702628427
1263756.5819621063,1259665.602981643
1346694.7555247457,1273120.2588270572
919084.006984696,793894.9731793484
567129.789062445,615506.8010811901
1641444.449189508,1703880.2199140806
703302.1912851505,758886.6887614839
1112880.2237312095,1223261.46230481
490319.89994938596,437436.1382031989
440434.83031274215,476006.4445144393
880216.9282643405,774118.1878354995
1288312.4440162978,1277780.5122094348
666097.6769886888,635429.2305190088
1251261.222915588,1299126.82985549
1612492.713129249,1614667.5279239863
833833.8456332053,815190.6525811658
1563781.6924428302,1521745.663006273
984219.1447983843,1252419.1963991649
1525446.3203335167,1675123.1598875837
897312.8834469557,931733.3638805776
1904400.4852528789,1928301.7816087927
1346998.2341390008,1384798.0105584608
1686978.381716633,1825071.452252544
802621.1014185555,864067.0615371757
1186956.4721764636,1094069.7981215387
1663320.1186999392,1658571.8640212913
1065855.4965100365,1208664.8633815448
875900.5191249258,909885.8014150271
1596932.3923494262,1669127.0781264869
1572742.229767878,1440317.76310708
1459635.6289014572,1457022.6303982614
836136.0231583497,866689.0911811923
1149827.1614023712,1243748.1191462476
648964.4268880553,549947.2482470637
786244.5553569639,902350.419724823
1326846.8692550908,1292592.392096719
970686.5722227222,1040652.8389956212
1168442.9604298517,1133814.077962921
1092338.0961147866,1181338.1609886792
1003378.3221901878,988014.7560643204
1091852.1169960184,1231779.1517088283
1291628.3220596903,1360100.7192439777
1215394.9187746698,1178846.0658152937
1359127.800783268,1446756.8627614232
2341540.6531563564,2469065.5941747027
1370681.0630669391,1443842.022648748
1164990.5426724066,1081150.1254838074
1441638.0071368606,1313128.1378358635
1054833.105183274,985283.8815578348
1293056.337370829,1162191.7910290756
632799.740370824,644142.4756618709
1538352.5780020512,1453663.2517569228
1128534.4894119923,1194594.988366492
2188281.5373284,2252243.340472784
1302483.0646620048,1375105.3459220582
1322846.31870546,1201785.6666717983
1114601.9304707844,1283208.8291335374
1393295.8967767674,1492521.8665181694
2120063.714182732,2235294.7182697523
1060749.4133420752,1042144.2309165346
1090060.6174877414,1002690.8993032306
1757971.7674171042,1664301.512323261
1118604.1258080686,1328701.1941356598
1108849.2482750271,1127499.3837301766
1285195.4672510757,1299673.741995338
1237875.0322959193,1206539.6659618984
602114.8731363731,544320.6881466628
1720641.8186646858,1811377.22137966
906132.9630511405,911901.1553498644
875875.1374942986,684049.9193111222
1653040.2899736406,1537335.8971195896
1410324.0109364851,1245070.33791015
1044201.7421188123,883147.4710432091
1170259.1514961093,1218509.1453244926
855047.4983858827,891981.0975959449
1952181.450695299,1928728.7915559376
1236111.5981370565,1426545.9673390274
1308726.8832804672,1370274.3873120216
1192463.6857105615,1249669.6282565668
1265680.326135667,1126042.4049714075
1589312.9696296726,1501482.2199412622
1489007.161127269,1524123.5685106316
779844.7761142431,671802.0395152963
1563357.3264824636,1794014.2978549928
1578507.354139947,1549873.8803569744
1380600.130582747,1296467.9936411474
1038147.4612382306,943309.4486039542
1016982.8470209573,1124396.2490127091
1362613.5068116933,1418045.7187906946
1217248.2773234746,1226586.921412926
1190722.1300841623,1222045.0908874616
1078375.494100089,860399.3451932154
1447263.4285035282,1579360.8248111247
664618.8309464375,768034.5330731972
1524338.4672911062,1361230.121235157
976842.4438836918,1023862.983752334
896533.1327894839,856207.6028363751
1561995.6630412648,1524621.7282514698
1096900.5119531793,1063423.0072648665
798911.0600755068,820250.3894658082
945320.6234224577,841122.882380687
1086440.8611360162,1061552.021890478
1284712.3830331,1240864.1544719306
1091859.613612786,1169736.791123088
1474995.3549421923,1392685.2850780766
1346761.2699550332,1388218.5294499428
2058798.9515707612,2219724.161793017
1326003.5390967892,1114729.7245235315
1130548.4700414848,1142113.3841484515
1521410.433693618,1665515.2461223246
1551984.0697414037,1780415.4382910142
1195970.9972378297,1036704.6914584936
1448129.1355584313,1638632.1507205463
1132204.4743113823,1158742.829939291
2128066.3196602096,1940933.4724160563
1380332.9497458984,1456486.292963147
1667272.8038582073,1613325.6545713157
506494.9288438394,470008.138227564
1164382.167457092,1063344.634927028
1087315.7185654424,1141916.5254388948
1560170.5160309214,1699952.8144478828
1153233.5381147582,954154.2068994228
948579.5781693347,1147908.5287110873
1763251.1802536666,1869929.20180342
1407249.040227425,1381085.72928298
1328808.4175000808,1324845.863270578
1211455.0827309175,1306056.5654300188
1172167.8318708476,1214334.973151577
997123.4701174026,868713.4366943265
875598.09328141,817938.7774108641
886743.586164923,891200.8622760209
933780.8428040608,945057.3183830888
926629.7022541567,962747.1638994686
1059681.2660597577,896303.7991791363
1164463.444367683,1049672.2486072308
1168068.5808321114,1109059.053626801
726659.2977654225,786559.0248508396
1422421.9199317286,1442674.1845522542
634435.8956625124,731715.2643402667
896713.1142263268,716771.0057488753
1175769.9457616743,1232156.01224821
1634237.1497592523,1552536.7639745462
1430357.2815851467,1311681.4196841924
1332733.4383913241,1233220.009477811
1099092.5210202883,975921.8633596771
1737933.6371215056,1768036.3340765317
1074184.2586831602,867444.7048681058
1331844.5007812018,1354973.5534951244
1537265.9383256289,1506651.1565735163
1063016.422997383,1282339.3498764976
102038.310477481,31140.517620186045
1719043.2046046602,1570154.4141839857
1307922.6001598598,1151006.077527774
1263395.7534297614,1126085.1389748787
1182603.9804105465,1166750.3128596384
965326.442638659,864132.0330832003
1142806.6663167048,1094574.185214063
1358886.2274901874,1389223.6071214746
1428655.795530641,1536234.7087011335
1076661.259249469,1034779.1897331612
724966.0186617699,843633.1982439461
1030842.9397952534,890138.2114471467
444659.31755957694,577104.814915664
728470.7419761646,752168.0688699826
1375981.225151987,1448995.1146448432
1073008.8198791917,1062666.3663835817
1288648.3797243712,1295901.4544655874
1106293.0290324816,962581.6883270744
1493217.3194296178,1494125.3298718815
901574.2445919625,898281.9024826281
1185164.015851998,1326946.7250139455
881905.7927109401,907530.175313622
652129.149307627,745523.8383444332
432283.93244432384,493350.031167589
1646989.031325058,1658695.141283088
919842.816715481,879618.3222217519
908022.0698814115,952533.5781735644
1570254.2034231524,1641749.651205491
1332528.3946821226,1388782.8874013545
1410757.1793073798,1405933.0186992486
1566317.0009497453,1638606.833896943
1223066.6283643064,1353488.4164629697
1085213.938975272,1054732.600309668
1264138.9813763783,1314387.4066411434
1487265.7182681651,1499356.1199718774
1213604.3074583057,1244789.0220019894
1571035.7317784466,1669558.8467144333
1268293.023186556,1366727.6626961106
1422301.7921998883,1422004.0108999673
1638021.926642487,1715435.991116058
1685608.5213322968,1788829.235051204
657474.8567042861,750119.7266122982
2202292.9666088284,2139725.5402821437
835857.4954970127,685922.3851784463
927856.0865656411,934408.7142813632
684164.4544382038,827268.2274099344
1156161.2720329715,994517.045335133
919109.0476757867,980145.782902982
961448.1909031076,1074296.7036450151
923346.5400396468,865099.5233723286
1490556.0981424702,1495390.49870273
1713184.153453459,1705918.1795099657
1911171.693515774,1845630.0708228927
622915.6130260759,616738.2083315281
1579183.5194904204,1793398.718379665
1124219.0941756933,1200060.6620374117
1792038.733662164,1957984.9443891267
1803923.3850402702,1785374.29206076
1390020.9510598856,1407123.7995305716
1303489.277711098,1303106.7871561598
1111676.1507877156,1058356.1801034028
1393196.3750214837,1400268.1424739305
1085903.644117105,1174311.5559111224
1815453.499175059,1702528.7940186083
1209829.4267205787,1075314.592721624
1790019.8503169396,1795445.897701184
1018529.2964237606,1039794.7674478192
1347918.0952413573,1331897.4568409575
1043628.1157742799,962028.7007646448
937515.6368872802,885204.9786583288
1039365.5227329435,1170573.7698636418
926065.3501168707,849180.8459937095
1513359.745684801,1455325.9995095439
1358155.960281219,1185743.8241796806
1458881.361614296,1418977.8285825343
1697077.3615293207,1714266.2737553422
1224700.388198314,1261491.4253835725
1368200.0516000586,1296146.938859657
1625757.465230507,1723424.6715387627
2092844.4152329932,2197436.8754965314
1307590.4215168431,1489648.017667954
1313059.826207903,1116193.292966236
986696.198676556,1074824.8164886816
620252.6012525384,656971.5307242259
876158.3242240705,820611.4708595405
1422930.7110313217,1550931.0678444891
1163464.2301020613,1051173.464898884
1630847.6400519845,1303542.2825080787
1732805.073288207,1727982.9870259946
1548296.9463614754,1441376.393925549
1054830.7214802462,1036277.0624632968
1463308.3770755962,1344651.5738711937
1731943.7640532036,1810561.1745761952
888061.9793451809,1015010.5384041036
519630.03347403504,569876.7748806281
1039926.1071680302,1151233.0954609383
1366398.8502751417,1434015.0326303542
1416966.0928589879,1287030.9316908938
1442148.6694022752,1526915.349013124
1444227.747643532,1447671.6746821608
914904.958656424,753930.5825393641
1168933.6051263395,1048800.651275536
775386.9845878304,744291.0273210738
1615876.715344464,1542488.6947641938
533349.7811539783,395901.2500673755
1257563.6225954741,1179987.3238175
1645020.2377659122,1554301.938081737
1003776.672805753,976649.0166086609
902317.3647076079,922478.9145343913
2039122.0414438676,2100698.0711571057
1035926.255531108,968045.4778354148
1296763.1220975292,1279681.1543965929
1525942.734953556,1443228.288242824
927343.59942571,968082.1645233814
1764234.218947821,1814855.154882529
1264348.9483032674,1293746.8758661628
1247954.3253493255,1298108.0001318774
1104657.3950213243,1132146.3204353235
1347968.4064930868,1322439.1075564742
950683.8766054622,994654.4094247868
1031013.4719285608,945831.1862992597
1370208.0652017524,1392537.290354905
1804527.4326936915,1675557.2712307854
870167.2640904873,777144.2542493447
1197253.0707951898,1202050.5842604076
1087648.750576015,1176655.0853813165
1041100.0906199509,1114901.9726230132
1626177.2293711652,1698820.102281486
1544868.1780234084,1447492.964395294
894641.9112111472,852703.2636757497
940724.6138028534,1063743.4241658195
786519.4478063319,809755.6175461733
1074358.0979892334,1056976.974840432
961117.7611095065,769576.8636597352
1737465.1458999824,1710966.0356305088
1145221.836846859,1144901.2657931254
1309530.583162526,1340074.6529811826
1735799.9588866231,1737759.0500294531
1257482.1423205053,1251688.6157028745
772250.6008602505,512252.8035064911
1402119.2996250778,1529452.0617767374
1546413.9482371958,1587015.3568694543
1176981.5867060875,1129975.8171178924
1162411.8033560833,1075675.1076300803
1708751.1345206576,1900789.2370148413
1585405.4743291484,1630434.8406869494
1423701.021097075,1372994.2901084968
744400.933153929,770770.5848757182
488525.8311754909,529282.0843920948
